Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,app_name,id
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nancy Drew®: The Creature of Kapu Cave,31900
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nancy Drew®: The Phantom of Venice,31920
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nancy Drew®: The White Wolf of Icicle Creek,31930
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BRAINPIPE: A Plunge to Unhumanity,35800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Hunting Unlimited 2010,12690
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tales of Monkey Island Complete Pack,31170
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Street Fighter® IV,21660
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Thrillville®: Off the Rails™,6080
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana Jones® and the Fate of Atlantis™,6010
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armed and Dangerous®,6090
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Star Wars: Battlefront 2 (Classic, 2005)",6060
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana Jones® and the Last Crusade™,32310
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO® Indiana Jones™: The Original Adventures,32330
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Secret of Monkey Island: Special Edition,32360
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Warfare,35300
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Clutch,35310
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nancy Drew®: Ransom of the Seven Ships,31980
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3D Ultra™ Minigolf Adventures,10140
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,King's Quest™ Collection,10100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TimeShift™,10130
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Space Quest™ Collection,10110
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Killing Floor Outbreak Character Pack,1256
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aces of the Galaxy™,10120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Tropico Reloaded,33520
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mystery P.I. - Lost in Los Angeles,3610
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bionic Commando: Rearmed,21680
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bionic Commando,21670
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Watchmen: The End is Nigh Part 2,21030
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Foreign Legion: Buckets of Blood,36000
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,STAR WARS™ - Knights of the Old Republic™,32370
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Osmos,29180
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fallout 2: A Post Nuclear Role Playing Game,38410
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Fallout Tactics: Brotherhood of Steel,38420
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingpin — Life of Crime,38430
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Sacrifice,38440
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,31180
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jewel Quest Pack,37960
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahjong Quest Collection,38000
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",37400
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Clancy's Splinter Cell Chaos Theory®,13570
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Crash Time 2,11390
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,XIII Century – Gold Edition,34420
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,World of Zoo,43100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18 Wheels of Steel: Extreme Trucker,33730
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mini Ninjas,35000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Freeze Tag Fun Pack #2,39392
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Freeze Tag Fun Pack #1,39391
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Windosill,37600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: Colton & Northern Route Add-On,24029
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midnight Mysteries,32140
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan,31190
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joint Operations: Combined Arms Gold,32770
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: US Loco & Asset Pack,208306
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DinerTown Tycoon,37300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: European Loco & Asset Pack,208300
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Risen,40300
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flora's Fruit Farm,35070
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Empire: Total War™ - The Warpath Campaign,10606
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Machinarium,40700
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medal of Honor: Airborne,24840
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Need for Speed: Shift,24870
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Torchlight,41500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Command & Conquer: Red Alert 3 - Uprising,24800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,The Stronghold Collection,901735
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,East India Company: Privateer,42800
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Painkiller: Resurrection,39560
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SpellForce 2 - Anniversary Edition,39550
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Secret Files: Tunguska,40330
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Rush for Berlin Gold,40320
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood,31200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Men of War: Red Tide,3130
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hammerfight,41100
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SpellForce - Platinum Edition,39540
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Massive Assault: Phantom Renaissance,34640
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Massive Assault,34630
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nancy Drew® Dossier: Resorting to Danger!,42200
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Serious Sam HD: The First Encounter,41000
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Secret Files 2: Puritas Cordis,40340
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Dragon Age: Origins,17450
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Aztaka,37100
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Magnetis,37500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,For The Glory: A Europa Universalis Game,42810
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Call of Duty®: Modern Warfare® 2,10180
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO® Star Wars™ - The Complete Saga,32440
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Overlord™,11450
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Overlord™: Raising Hell,12710
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Command & Conquer 3: Tiberium Wars,24790
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Yumsters 2: Around the World,29120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Command & Conquer 3: Kane's Wrath,24810
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Gratuitous Space Battles,41800
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wings of Prey,45300
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,The Bard's Tale,41900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defence Alliance 2,35420
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,32430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europa Universalis III: Heir to the Throne,25806
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fallout 3: Game of the Year Edition,22370
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Gratuitous Space Battles: The Tribe,41802
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Build-A-Lot,38080
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Build-A-Lot 2: Town of the Year,38090
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Build-A-Lot 3: Passport to Europe,38100
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Coconut Queen,38070
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roogoo,38210
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Devil May Cry 4,45700
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Avencast: Rise of the Mage,46410
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Build-A-Lot 4: Power Source,38110
1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,"Pirates, Vikings, and Knights II",17570
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Farm Frenzy 2,38130
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Farm Frenzy 3: American Pie,38160
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Farm Frenzy 3,38150
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Farm Frenzy,38120
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Farm Frenzy: Pizza Party,38140
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cake Mania Main Street™,36300
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Westward® IV: All Aboard,36310
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iron Roses,36320
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,UFO: Extraterrestrials Gold,37030
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO® Indiana Jones™ 2: The Adventure Continues,32450
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Super Laser  Racer,44100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hearts of Iron III: Soviet Infantry Pack DLC,25960
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NecroVisioN: Lost Company,46250
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cradle of Persia,38180
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aliens vs. Predator Swarm Map Pack,10695
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Serious Sam Classic: The First Encounter,41050
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: Fort Kent to Eagle Lake Route Add-On,24055
1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Mount & Blade: Warband,48700
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coniclysm,39900
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Plain Sight,49900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lead and Gold: Gangs of the Wild West,42120
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Grand Theft Auto: Episodes from Liberty City,12220
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dark Void™ Zero,45730
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Fortix,45400
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Beat Hazard,49600
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sam & Max: The Devil’s Playhouse,901399
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,M.U.D. TV,43500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wings of Luftwaffe Add-on,45302
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Misadventures of P.B. Winterbottom,40930
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,AquaNox 2: Revelation,39640
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,AquaNox,39630
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fluttabyes,23150
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hidden Expedition: Titanic,50940
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hidden Expedition: Amazon,50920
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Napoleon: Total War™ - Coalition Battle Pack,34178
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fitness Dash™,37340
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gemini Lost™,37390
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DinerTown Detective Agency™,37310
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahjong Roadshow™,37360
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel Dash™ Suite Success™,49000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nightshift Legacy: The Jaguar's Eye™,37330
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Nightshift Code™,37320
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TriJinx: A Kristine Kross Mystery™,37370
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valerie Porter and the Scarlet Scandal™,37380
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biozone,19080
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocket Knight,19030
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Flight of the Icarus,49800
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Puzzler World,33650
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,901478
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ziro,33660
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Altered Beast™,34281
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comix Zone™,34272
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SEGA Mega Drive and Genesis Classics,34270
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Golden Axe™,34276
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ecco the Dolphin™,34274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Gain Ground™,34275
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shinobi™ III: Return of the Ninja Master,34277
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crack Down™,34273
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VectorMan™,34280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sonic 3D Blast™,34278
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shadow Dancer™,34282
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Space Harrier™ II,34279
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Alpha Protocol™,34010
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alien Breed: Impact,22610
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fallout 3 - Point Lookout,22440
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Defense Grid: Resurgence Map Pack 1,18508
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fallout 3 - Mothership Zeta,22430
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fallout 3 - Broken Steel,22410
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fallout 3 - The Pitt,22420
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Alien Swarm,630
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fallout 3 - Operation Anchorage,22400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,SimCity™ 4 Deluxe Edition,24780
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Disciples III - Renaissance Steam Special Edition,33670
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tidalis,40420
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Razor2: Hidden Skies,34920
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The Settlers 7: Uncharted Land Map Pack,48136
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Dimensity,46720
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kane & Lynch 2: Dog Days,28000
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,The Guild II Renaissance,39680
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hearts of Iron III DLC: German II Spritepack,25962
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Trainz Simulator DLC: Blue Comet,24634
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fantasy Wars,63900
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mafia II,50130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: Network Southeast Class 47 Loco Add-On,24075
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Puzzle Quest 2,47540
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burn Zombie Burn!,50510
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Madballs B*D*I Clan Skins,25760
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Madballs Scorched Evolution Skin Rollup,25763
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Madballs BDI Evolution Skin Rollup,25762
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Madballs Holiday Skin Rollup,25764
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Victoria I Complete,42980
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ship Simulator Extremes,48800
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Worms Reloaded,22600
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Making History II: The War of the World,46770
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Arma 2: British Armed Forces,65700
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Victoria II,42960
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Madballs Scorched Clan Skins,25761
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kane & Lynch 2: The Doggie Bag,28010
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kane & Lynch 2: Multiplayer Masks Pack,28012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Trainz: Classic Cabon City,24640
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kane & Lynch 2: Alliance Weapon Pack,28011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cossacks: Back to War,4850
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broken Sword: Director's Cut,57640
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chime,62100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mafia II DLC: Jimmy's Vendetta,50145
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sniper: Ghost Warrior - Map Pack,34841
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,VVVVVV,70300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The Settlers 7: Conquest - The Empire Expansion DLC,48137
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Amnesia: The Dark Descent,57300
1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Recettear: An Item Shop's Tale,70400
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Swarm Arena,46600
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Super Thunder Blade™,34314
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Galaxy Force II™,34310
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hacker Evolution,70100
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Hacker Evolution: Untold,70110
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Faerie Solitaire,38600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Patrician IV - Steam Special Edition,57620
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bonanza Bros.™,34284
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,King's Bounty: Crossworlds,63910
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: Green & Gold HST DMU Add-On,24082
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Sid Meier's Civilization® V,8930
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Commander: Conquest of the Americas - Colonial Navy,49310
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Serious Sam Classic: The Second Encounter,41060
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Star Ruler,70900
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Blade Kitten,9940
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alien Breed 2: Assault,22650
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Darksiders™,50620
